,Item Code,Field,Field Value,MRP_element,overdue,total,Y22W52,Y23W01,Y23W02,Y23W03,Y23W04,Y23W05
43,TRB-407,Lead Time,3,planned_release,88.0,355.0,0.0,50.0,155.0,50.0,50.0,50.0
44,TRB-407,Safety Stock,100,Balance,14.0,-271.0,14.0,12.0,-133.0,-186.0,-222.0,-271.0
45,TRB-407,Order Policy,FOQ,Balance (+SR),14.0,-271.0,14.0,12.0,-133.0,-186.0,-222.0,-271.0
46,TRB-407,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),14.0,122.0,14.0,100.0,110.0,107.0,121.0,122.0
47,TRB-407,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),14.0,-183.0,14.0,100.0,-45.0,-98.0,-134.0,-183.0
48,TRB-405,Item Code,TRB-405,Gross Req,0.0,174.0,0.0,47.0,63.0,2.0,62.0,0.0
49,TRB-405,Description,140mm Trail Mountain Bike - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,TRB-405,Current stock,23.0,planned_receipt,0.0,287.0,0.0,130.0,57.0,50.0,50.0,0.0
51,TRB-405,Lead Time,3,planned_release,0.0,287.0,80.0,107.0,50.0,0.0,50.0,0.0
52,TRB-405,Safety Stock,100,Balance,23.0,-151.0,23.0,-24.0,-87.0,-89.0,-151.0,-151.0
53,TRB-405,Order Policy,FOQ,Balance (+SR),23.0,-151.0,23.0,-24.0,-87.0,-89.0,-151.0,-151.0
54,TRB-405,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),23.0,136.0,23.0,106.0,100.0,148.0,136.0,136.0
55,TRB-405,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),23.0,-71.0,23.0,56.0,-7.0,-9.0,-71.0,-71.0
56,GRB-005,Item Code,GRB-005,Gross Req,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
57,GRB-005,Description,20GR Gravel Bike - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,GRB-005,Current stock,7.0,planned_receipt,0.0,144.0,0.0,94.0,50.0,0.0,0.0,0.0
59,GRB-005,Lead Time,3,planned_release,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
60,GRB-005,Safety Stock,100,Balance,7.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0
61,GRB-005,Order Policy,FOQ,Balance (+SR),7.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0
62,GRB-005,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),7.0,149.0,7.0,100.0,149.0,149.0,149.0,149.0
63,GRB-005,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,99.0,7.0,100.0,99.0,99.0,99.0,99.0
64,ENB-705,Item Code,ENB-705,Gross Req,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0
65,ENB-705,Description,170mm Enduro Mountain Bike - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,ENB-705,Current stock,33.0,planned_receipt,0.0,120.0,0.0,70.0,50.0,0.0,0.0,0.0
67,ENB-705,Lead Time,3,planned_release,0.0,120.0,0.0,70.0,50.0,0.0,0.0,0.0
68,ENB-705,Safety Stock,100,Balance,33.0,27.0,33.0,30.0,27.0,27.0,27.0,27.0
69,ENB-705,Order Policy,FOQ,Balance (+SR),33.0,27.0,33.0,30.0,27.0,27.0,27.0,27.0
70,ENB-705,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),33.0,147.0,33.0,100.0,147.0,147.0,147.0,147.0
71,ENB-705,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),33.0,97.0,33.0,100.0,97.0,97.0,97.0,97.0
72,XCB-107,Item Code,XCB-107,Gross Req,0.0,195.0,0.0,106.0,42.0,1.0,46.0,0.0
73,XCB-107,Description,110mm XC Mountain Bike - Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,XCB-107,Current stock,10.0,planned_receipt,0.0,295.0,0.0,245.0,0.0,0.0,50.0,0.0
75,XCB-107,Lead Time,3,planned_release,0.0,295.0,195.0,50.0,0.0,50.0,0.0,0.0
76,XCB-107,Safety Stock,100,Balance,10.0,-185.0,10.0,-96.0,-138.0,-139.0,-185.0,-185.0
77,XCB-107,Order Policy,FOQ,Balance (+SR),10.0,-185.0,10.0,-96.0,-138.0,-139.0,-185.0,-185.0
78,XCB-107,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),10.0,110.0,10.0,149.0,107.0,106.0,110.0,110.0
79,XCB-107,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),10.0,10.0,10.0,99.0,57.0,56.0,10.0,10.0
80,TAIDUC-001,Item Code,TAIDUC-001,Gross Req,0.0,126729.0,888.0,50487.0,42854.0,32500.0,0.0,0.0
81,TAIDUC-001,Description,"Trading RM, Pokemon Fish 001",Scheduled Rcpt,0.0,50000.0,5000.0,35000.0,10000.0,0.0,0.0,0.0
82,TAIDUC-001,Current stock,0.0,planned_receipt,0.0,80000.0,0.0,35000.0,45000.0,0.0,0.0,0.0
83,TAIDUC-001,Lead Time,7,planned_release,35000.0,45000.0,0.0,45000.0,0.0,0.0,0.0,0.0
84,TAIDUC-001,Safety Stock,0,Balance,0.0,-126729.0,-888.0,-51375.0,-94229.0,-126729.0,-126729.0,-126729.0
85,TAIDUC-001,Order Policy,MIN_MAX,Balance (+SR),0.0,-76729.0,4112.0,-11375.0,-44229.0,-76729.0,-76729.0,-76729.0
86,TAIDUC-001,Rounding Value / MOQ,[5000/ 5000],Balance(+SR+PR),0.0,3271.0,4112.0,23625.0,35771.0,3271.0,3271.0,3271.0
87,TAIDUC-001,Cover Days / Week Day / Max Level,[nan/ nan/ 30000.0],Balance(+SR+1st PR),0.0,-41729.0,4112.0,23625.0,-9229.0,-41729.0,-41729.0,-41729.0
88,XCB-105,Item Code,XCB-105,Gross Req,0.0,160.0,0.0,2.0,52.0,1.0,41.0,64.0
89,XCB-105,Description,110mm XC Mountain Bike - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,XCB-105,Current stock,14.0,planned_receipt,0.0,246.0,0.0,88.0,100.0,0.0,0.0,58.0
91,XCB-105,Lead Time,3,planned_release,0.0,306.0,0.0,88.0,100.0,0.0,58.0,60.0
92,XCB-105,Safety Stock,100,Balance,14.0,-146.0,14.0,12.0,-40.0,-41.0,-82.0,-146.0
93,XCB-105,Order Policy,FOQ,Balance (+SR),14.0,-146.0,14.0,12.0,-40.0,-41.0,-82.0,-146.0
94,XCB-105,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),14.0,100.0,14.0,100.0,148.0,147.0,106.0,100.0
95,XCB-105,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),14.0,-58.0,14.0,100.0,48.0,47.0,6.0,-58.0
96,TRB-403,Item Code,TRB-403,Gross Req,0.0,112.0,0.0,2.0,54.0,1.0,0.0,55.0
97,TRB-403,Description,140mm Trail Mountain Bike - Small,Scheduled Rcpt,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0
98,TRB-403,Current stock,8.0,planned_receipt,0.0,197.0,0.0,94.0,50.0,0.0,0.0,53.0
99,TRB-403,Lead Time,3,planned_release,94.0,103.0,0.0,50.0,0.0,0.0,53.0,0.0
100,TRB-403,Safety Stock,100,Balance,8.0,-104.0,8.0,6.0,-48.0,-49.0,-49.0,-104.0
101,TRB-403,Order Policy,FOQ,Balance (+SR),8.0,-97.0,8.0,13.0,-41.0,-42.0,-42.0,-97.0
102,TRB-403,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),8.0,100.0,8.0,107.0,103.0,102.0,102.0,100.0
103,TRB-403,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),8.0,-3.0,8.0,107.0,53.0,52.0,52.0,-3.0
104,GRB-003,Item Code,GRB-003,Gross Req,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
105,GRB-003,Description,20GR Gravel Bike - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,GRB-003,Current stock,7.0,planned_receipt,0.0,144.0,0.0,94.0,50.0,0.0,0.0,0.0
107,GRB-003,Lead Time,3,planned_release,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
108,GRB-003,Safety Stock,100,Balance,7.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0
109,GRB-003,Order Policy,FOQ,Balance (+SR),7.0,5.0,7.0,6.0,5.0,5.0,5.0,5.0
110,GRB-003,Rounding Value / MOQ,[1/ 50],Balance(+SR+PR),7.0,149.0,7.0,100.0,149.0,149.0,149.0,149.0
111,GRB-003,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,99.0,7.0,100.0,99.0,99.0,99.0,99.0
112,SDL-147,Item Code,SDL-147,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
113,SDL-147,Description,Koda TI Saddle black,Scheduled Rcpt,0.0,37.0,0.0,37.0,0.0,0.0,0.0,0.0
114,SDL-147,Current stock,116.0,planned_receipt,20.0,1361.0,188.0,642.0,100.0,209.0,162.0,60.0
115,SDL-147,Lead Time,30,planned_release,1321.0,691.0,60.0,108.0,107.0,50.0,366.0,0.0
116,SDL-147,Safety Stock,0,Balance,-13.0,-1418.0,-208.0,-887.0,-987.0,-1196.0,-1358.0,-1418.0
117,SDL-147,Order Policy,FOQ,Balance (+SR),-13.0,-1381.0,-208.0,-850.0,-950.0,-1159.0,-1321.0,-1381.0
118,SDL-147,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,SDL-147,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),7.0,-1361.0,-188.0,-830.0,-930.0,-1139.0,-1301.0,-1361.0
120,CSS-812,Item Code,CSS-812,Gross Req,410.0,1075.0,80.0,389.0,305.0,50.0,153.0,98.0
121,CSS-812,Description,Shimano XT M8000 Cassette 12 speed,Scheduled Rcpt,0.0,30.0,0.0,0.0,30.0,0.0,0.0,0.0
122,CSS-812,Current stock,120.0,planned_receipt,290.0,1045.0,80.0,390.0,275.0,50.0,155.0,95.0
123,CSS-812,Lead Time,10,planned_release,810.0,715.0,25.0,200.0,100.0,200.0,150.0,40.0
124,CSS-812,Safety Stock,0,Balance,-290.0,-1365.0,-370.0,-759.0,-1064.0,-1114.0,-1267.0,-1365.0
125,CSS-812,Order Policy,FOQ,Balance (+SR),-290.0,-1335.0,-370.0,-759.0,-1034.0,-1084.0,-1237.0,-1335.0
126,CSS-812,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0
127,CSS-812,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-230.0,-1275.0,-310.0,-699.0,-974.0,-1024.0,-1177.0,-1275.0
128,FRK-727,Item Code,FRK-727,Gross Req,188.0,265.0,0.0,162.0,50.0,0.0,53.0,0.0
129,FRK-727,Description,RockShox Lyrik Ultimate fork 275,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,FRK-727,Current stock,24.0,planned_receipt,164.0,265.0,0.0,162.0,50.0,0.0,53.0,0.0
131,FRK-727,Lead Time,7,planned_release,326.0,103.0,0.0,50.0,0.0,53.0,0.0,0.0
132,FRK-727,Safety Stock,0,Balance,-164.0,-429.0,-164.0,-326.0,-376.0,-376.0,-429.0,-429.0
133,FRK-727,Order Policy,FOQ,Balance (+SR),-164.0,-429.0,-164.0,-326.0,-376.0,-376.0,-429.0,-429.0
134,FRK-727,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,FRK-727,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-94.0,-359.0,-94.0,-256.0,-306.0,-306.0,-359.0,-359.0
136,HBG-100,Item Code,HBG-100,Gross Req,539.0,2050.0,275.0,688.0,405.0,209.0,315.0,158.0
137,HBG-100,Description,DMR Deathgrip Handlebar Grips black,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,HBG-100,Current stock,291.0,planned_receipt,250.0,2050.0,275.0,690.0,405.0,205.0,315.0,160.0
139,HBG-100,Lead Time,30,planned_release,2190.0,1385.0,110.0,260.0,240.0,200.0,525.0,50.0
140,HBG-100,Safety Stock,0,Balance,-248.0,-2298.0,-523.0,-1211.0,-1616.0,-1825.0,-2140.0,-2298.0
141,HBG-100,Order Policy,FOQ,Balance (+SR),-248.0,-2298.0,-523.0,-1211.0,-1616.0,-1825.0,-2140.0,-2298.0
142,HBG-100,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),2.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0
143,HBG-100,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-213.0,-2263.0,-488.0,-1176.0,-1581.0,-1790.0,-2105.0,-2263.0
144,SPD-080,Item Code,SPD-080,Gross Req,129.0,1405.0,195.0,679.0,100.0,209.0,162.0,60.0
145,SPD-080,Description,BikeYoke Divine SL 80mm Seatpost,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,SPD-080,Current stock,96.0,planned_receipt,35.0,1405.0,195.0,680.0,100.0,210.0,160.0,60.0
147,SPD-080,Lead Time,21,planned_release,1170.0,535.0,50.0,160.0,115.0,105.0,105.0,0.0
148,SPD-080,Safety Stock,0,Balance,-33.0,-1438.0,-228.0,-907.0,-1007.0,-1216.0,-1378.0,-1438.0
149,SPD-080,Order Policy,FOQ,Balance (+SR),-33.0,-1438.0,-228.0,-907.0,-1007.0,-1216.0,-1378.0,-1438.0
150,SPD-080,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0
151,SPD-080,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),2.0,-1403.0,-193.0,-872.0,-972.0,-1181.0,-1343.0,-1403.0
152,XCF-105,Item Code,XCF-105,Gross Req,0.0,579.0,0.0,188.0,100.0,115.0,116.0,60.0
153,XCF-105,Description,110mm XC Frameset - Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,XCF-105,Current stock,10.0,planned_receipt,0.0,569.0,0.0,178.0,100.0,115.0,116.0,60.0
155,XCF-105,Lead Time,7,planned_release,178.0,435.0,0.0,100.0,115.0,116.0,104.0,0.0
156,XCF-105,Safety Stock,0,Balance,10.0,-569.0,10.0,-178.0,-278.0,-393.0,-509.0,-569.0
157,XCF-105,Order Policy,FOQ,Balance (+SR),10.0,-569.0,10.0,-178.0,-278.0,-393.0,-509.0,-569.0
158,XCF-105,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
159,XCF-105,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),10.0,-491.0,10.0,-100.0,-200.0,-315.0,-431.0,-491.0
160,BRK-402,Item Code,BRK-402,Gross Req,228.0,323.0,0.0,175.0,100.0,0.0,0.0,48.0
161,BRK-402,Description,Formula Cura 4 Disc Brake Front,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,BRK-402,Current stock,121.0,planned_receipt,110.0,320.0,0.0,175.0,100.0,0.0,0.0,45.0
163,BRK-402,Lead Time,30,planned_release,385.0,225.0,45.0,0.0,40.0,40.0,50.0,50.0
164,BRK-402,Safety Stock,0,Balance,-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
165,BRK-402,Order Policy,FOQ,Balance (+SR),-107.0,-430.0,-107.0,-282.0,-382.0,-382.0,-382.0,-430.0
166,BRK-402,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0
167,BRK-402,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-47.0,-370.0,-47.0,-222.0,-322.0,-322.0,-322.0,-370.0
168,GRF-003,Item Code,GRF-003,Gross Req,0.0,144.0,0.0,144.0,0.0,0.0,0.0,0.0
169,GRF-003,Description,20GR Gravel/CX Bike Frameset - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,GRF-003,Current stock,6.0,planned_receipt,0.0,138.0,0.0,138.0,0.0,0.0,0.0,0.0
171,GRF-003,Lead Time,7,planned_release,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
172,GRF-003,Safety Stock,0,Balance,6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
173,GRF-003,Order Policy,FOQ,Balance (+SR),6.0,-138.0,6.0,-138.0,-138.0,-138.0,-138.0,-138.0
174,GRF-003,Rounding Value / MOQ,[1/ 3],Balance(+SR+PR),6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
175,GRF-003,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),6.0,-50.0,6.0,-50.0,-50.0,-50.0,-50.0,-50.0
176,SPR-213,Item Code,SPR-213,Gross Req,134.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0
177,SPR-213,Description,BikeYoke Revive 2.0 213mm Seatpost,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,SPR-213,Current stock,41.0,planned_receipt,93.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0
179,SPR-213,Lead Time,21,planned_release,93.0,84.0,0.0,0.0,48.0,36.0,0.0,0.0
180,SPR-213,Safety Stock,0,Balance,-93.0,-141.0,-93.0,-93.0,-93.0,-93.0,-93.0,-141.0
181,SPR-213,Order Policy,FOQ,Balance (+SR),-93.0,-141.0,-93.0,-93.0,-93.0,-93.0,-93.0,-141.0
182,SPR-213,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,SPR-213,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-48.0,-96.0,-48.0,-48.0,-48.0,-48.0,-48.0,-96.0
184,ENF-703,Item Code,ENF-703,Gross Req,94.0,372.0,0.0,105.0,51.0,164.0,52.0,0.0
185,ENF-703,Description,170mm Enduro Frameset - Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,ENF-703,Current stock,11.0,planned_receipt,83.0,372.0,0.0,105.0,54.0,161.0,52.0,0.0
187,ENF-703,Lead Time,3,planned_release,188.0,267.0,0.0,0.0,54.0,213.0,0.0,0.0
188,ENF-703,Safety Stock,0,Balance,-83.0,-455.0,-83.0,-188.0,-239.0,-403.0,-455.0,-455.0
189,ENF-703,Order Policy,FOQ,Balance (+SR),-83.0,-455.0,-83.0,-188.0,-239.0,-403.0,-455.0,-455.0
190,ENF-703,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
191,ENF-703,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-372.0,0.0,-105.0,-156.0,-320.0,-372.0,-372.0
192,BRK-202,Item Code,BRK-202,Gross Req,311.0,1727.0,275.0,513.0,305.0,209.0,315.0,110.0
193,BRK-202,Description,Formula Cura Disc Brake Front,Scheduled Rcpt,0.0,191.0,166.0,0.0,25.0,0.0,0.0,0.0
194,BRK-202,Current stock,170.0,planned_receipt,145.0,1535.0,105.0,515.0,280.0,210.0,315.0,110.0
195,BRK-202,Lead Time,30,planned_release,1620.0,985.0,60.0,200.0,150.0,155.0,420.0,0.0
196,BRK-202,Safety Stock,0,Balance,-141.0,-1868.0,-416.0,-929.0,-1234.0,-1443.0,-1758.0,-1868.0
197,BRK-202,Order Policy,FOQ,Balance (+SR),-141.0,-1677.0,-250.0,-763.0,-1043.0,-1252.0,-1567.0,-1677.0
198,BRK-202,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,3.0,0.0,2.0,2.0,3.0,3.0,3.0
199,BRK-202,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),4.0,-1532.0,-105.0,-618.0,-898.0,-1107.0,-1422.0,-1532.0
200,AST-070,Item Code,AST-070,Gross Req,129.0,975.0,195.0,299.0,100.0,159.0,162.0,60.0
201,AST-070,Description,Aluminium Stem 70mm,Scheduled Rcpt,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0
202,AST-070,Current stock,29.0,planned_receipt,100.0,962.0,195.0,286.0,100.0,159.0,162.0,60.0
203,AST-070,Lead Time,7,planned_release,531.0,639.0,50.0,100.0,159.0,162.0,113.0,55.0
204,AST-070,Safety Stock,0,Balance,-100.0,-1075.0,-295.0,-594.0,-694.0,-853.0,-1015.0,-1075.0
205,AST-070,Order Policy,FOQ,Balance (+SR),-100.0,-1062.0,-295.0,-581.0,-681.0,-840.0,-1002.0,-1062.0
206,AST-070,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,AST-070,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-962.0,-195.0,-481.0,-581.0,-740.0,-902.0,-962.0
208,TYR-170,Item Code,TYR-170,Gross Req,0.0,860.0,0.0,760.0,0.0,100.0,0.0,0.0
209,TYR-170,Description,Maxxis All Terrane Folding Tyre 700c,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,TYR-170,Current stock,58.0,planned_receipt,0.0,802.0,0.0,702.0,0.0,100.0,0.0,0.0
